Date,Open,High,Low,Close,Volume,Adj. Close*
29-Jul-35,125.27,126.89,125.10,126.56,1750000,126.56
26-Jul-35,123.80,124.45,123.37,124.02,990000,124.02
25-Jul-35,124.60,125.27,123.19,123.80,1330000,123.80
24-Jul-35,124.14,124.93,123.83,124.60,1310000,124.60
23-Jul-35,124.10,125.36,123.58,124.14,1730000,124.14
22-Jul-35,122.69,124.34,122.67,124.10,1370000,124.10
19-Jul-35,123.41,123.88,121.94,122.33,1150000,122.33
18-Jul-35,122.91,124.24,122.60,123.41,1500000,123.41
17-Jul-35,122.34,123.49,122.25,122.91,1360000,122.91
16-Jul-35,121.72,122.56,121.00,122.34,900000,122.34
15-Jul-35,121.88,122.74,121.40,121.72,950000,121.72
12-Jul-35,121.93,122.63,121.29,122.20,1100000,122.20
11-Jul-35,122.69,122.90,121.14,121.93,1000000,121.93
10-Jul-35,122.15,123.14,121.97,122.69,1150000,122.69
9-Jul-35,122.55,123.34,121.74,122.15,1350000,122.15
8-Jul-35,121.02,122.68,120.69,122.55,1310000,122.55
5-Jul-35,119.02,120.75,119.02,120.61,880000,120.61
3-Jul-35,118.69,118.98,117.80,118.81,720000,118.81
2-Jul-35,118.82,119.70,118.32,118.69,1200000,118.69
1-Jul-35,118.21,119.30,117.97,118.82,680000,118.82
28-Jun-35,117.69,118.83,117.69,118.36,760000,118.36
27-Jun-35,117.64,118.50,116.91,117.56,740000,117.56
26-Jun-35,118.73,119.49,117.51,117.64,960000,117.64
25-Jun-35,119.64,119.64,117.85,118.73,1140000,118.73
24-Jun-35,120.75,121.30,119.67,120.04,1120000,120.04
21-Jun-35,117.80,120.04,117.80,119.48,1520000,119.48
20-Jun-35,117.47,117.47,115.85,117.24,1000000,117.24
19-Jun-35,119.32,119.76,117.47,118.12,1630000,118.12
18-Jun-35,118.67,119.71,118.67,119.32,890000,119.32
17-Jun-35,119.17,119.33,118.21,118.67,910000,118.67
14-Jun-35,117.89,119.67,117.64,119.00,1280000,119.00
13-Jun-35,117.14,118.40,116.49,117.89,860000,117.89
12-Jun-35,117.08,118.53,116.27,117.14,1290000,117.14
11-Jun-35,115.89,117.53,115.77,117.08,1150000,117.08
10-Jun-35,114.72,116.12,114.04,115.89,630000,115.89
7-Jun-35,113.54,114.27,113.15,114.01,590000,114.01
6-Jun-35,113.92,114.89,113.27,113.54,680000,113.54
5-Jun-35,113.58,115.08,112.96,113.92,1100000,113.92
4-Jun-35,111.95,113.73,111.95,113.58,870000,113.58
3-Jun-35,110.15,111.84,110.15,111.45,600000,111.45
31-May-35,111.85,112.62,110.40,110.64,1120000,110.64
29-May-35,113.67,113.67,111.37,111.85,1500000,111.85
28-May-35,116.74,117.62,112.99,113.76,2310000,113.76
27-May-35,115.90,117.12,115.32,116.74,820000,116.74
24-May-35,116.81,117.43,115.91,116.17,1180000,116.17
23-May-35,116.24,117.51,116.20,116.81,1290000,116.81
22-May-35,115.56,116.69,115.07,116.24,1150000,116.24
21-May-35,114.67,116.31,114.57,115.56,1140000,115.56
20-May-35,114.58,115.27,114.18,114.67,970000,114.67
17-May-35,116.58,117.09,115.28,115.81,1820000,115.81
16-May-35,114.67,117.30,114.67,116.58,2420000,116.58
15-May-35,114.18,115.11,113.87,114.61,1050000,114.61
14-May-35,114.23,115.03,113.71,114.18,1210000,114.18
13-May-35,114.08,114.93,113.36,114.23,1130000,114.23
10-May-35,113.10,114.50,112.84,113.67,1580000,113.67
9-May-35,112.63,113.92,112.11,113.10,1660000,113.10
8-May-35,110.18,112.74,110.18,112.63,1400000,112.63
7-May-35,110.53,110.68,109.23,109.79,810000,109.79
6-May-35,110.83,111.60,110.22,110.53,1030000,110.53
3-May-35,109.04,110.93,109.04,110.49,950000,110.49
2-May-35,108.71,109.47,107.82,108.84,880000,108.84
1-May-35,109.45,110.26,108.52,108.71,820000,108.71
30-Apr-35,109.91,110.61,108.75,109.45,860000,109.45
29-Apr-35,109.68,110.40,108.65,109.91,890000,109.91
26-Apr-35,110.47,111.33,109.23,110.37,1520000,110.37
25-Apr-35,109.45,111.52,108.94,110.47,1640000,110.47
24-Apr-35,110.06,110.75,109.08,109.45,1280000,109.45
23-Apr-35,110.27,110.70,109.56,110.06,1230000,110.06
22-Apr-35,109.76,110.91,109.42,110.27,1380000,110.27
18-Apr-35,105.68,108.33,105.68,107.97,820000,107.97
17-Apr-35,106.33,106.67,105.24,105.43,850000,105.43
16-Apr-35,105.93,106.67,105.44,106.33,740000,106.33
15-Apr-35,105.42,106.44,105.05,105.93,1110000,105.93
12-Apr-35,104.03,104.69,103.59,104.45,840000,104.45
11-Apr-35,104.06,104.59,103.57,104.03,730000,104.03
10-Apr-35,104.32,105.06,103.74,104.06,990000,104.06
9-Apr-35,102.65,104.46,102.58,104.32,860000,104.32
8-Apr-35,103.04,103.40,102.31,102.65,710000,102.65
5-Apr-35,101.35,102.87,101.35,102.53,1210000,102.53
4-Apr-35,100.39,101.38,100.34,101.13,560000,101.13
3-Apr-35,101.00,101.11,99.75,100.39,530000,100.39
2-Apr-35,101.23,101.86,100.84,101.00,530000,101.00
1-Apr-35,100.81,101.59,100.67,101.23,440000,101.23
29-Mar-35,100.59,101.33,100.26,100.78,460000,100.78
28-Mar-35,100.35,101.54,99.69,100.59,610000,100.59
27-Mar-35,98.97,100.72,98.87,100.35,460000,100.35
26-Mar-35,99.50,99.80,98.61,98.97,440000,98.97
25-Mar-35,99.84,99.99,98.63,99.50,460000,99.50
22-Mar-35,99.72,100.88,99.10,100.68,780000,100.68
21-Mar-35,98.29,100.55,98.03,99.72,890000,99.72
20-Mar-35,98.31,99.11,97.75,98.29,490000,98.29
19-Mar-35,97.05,98.61,97.05,98.31,510000,98.31
18-Mar-35,97.62,97.62,95.95,97.01,590000,97.01
15-Mar-35,96.71,98.51,96.47,98.21,770000,98.21
14-Mar-35,98.02,98.50,96.49,96.71,810000,96.71
13-Mar-35,97.66,98.52,96.81,98.02,1080000,98.02
12-Mar-35,99.39,99.62,97.60,97.66,1050000,97.66
11-Mar-35,101.18,101.60,99.24,99.39,800000,99.39
8-Mar-35,101.27,102.37,101.27,101.58,440000,101.58
7-Mar-35,100.22,101.37,100.13,101.17,540000,101.17
6-Mar-35,100.09,101.94,98.77,100.22,1290000,100.22
5-Mar-35,102.29,102.29,100.00,100.09,900000,100.09
4-Mar-35,103.16,103.16,102.24,102.58,420000,102.58
1-Mar-35,102.38,103.59,102.03,103.27,640000,103.27
28-Feb-35,102.55,103.27,102.14,102.38,570000,102.38
27-Feb-35,102.24,102.86,101.27,102.55,930000,102.55
26-Feb-35,103.14,103.60,102.08,102.24,950000,102.24
25-Feb-35,103.25,103.57,102.33,103.14,740000,103.14
21-Feb-35,104.97,105.47,104.28,104.86,700000,104.86
20-Feb-35,105.89,106.25,104.60,104.97,970000,104.97
19-Feb-35,107.17,107.36,105.59,105.89,1100000,105.89
18-Feb-35,104.54,108.29,103.64,107.17,1910000,107.17
15-Feb-35,103.43,105.07,103.43,104.67,730000,104.67
14-Feb-35,102.69,103.31,102.56,103.05,410000,103.05
13-Feb-35,102.42,103.06,102.18,102.69,390000,102.69
11-Feb-35,102.66,102.67,101.65,102.42,360000,102.42
8-Feb-35,101.16,102.58,101.16,102.35,590000,102.35
7-Feb-35,100.23,101.34,100.02,101.00,520000,101.00
6-Feb-35,100.74,100.90,99.95,100.23,560000,100.23
5-Feb-35,101.40,101.40,100.46,100.74,560000,100.74
4-Feb-35,102.17,102.17,101.35,101.56,350000,101.56
1-Feb-35,101.69,102.05,101.10,101.53,490000,101.53
31-Jan-35,101.05,102.12,101.05,101.69,530000,101.69
30-Jan-35,100.69,101.39,100.38,101.00,430000,101.00
29-Jan-35,101.51,101.58,100.24,100.69,580000,100.69
28-Jan-35,102.31,102.31,101.03,101.51,690000,101.51
25-Jan-35,102.44,103.12,102.32,102.86,520000,102.86
24-Jan-35,102.85,102.85,102.01,102.44,440000,102.44
23-Jan-35,102.77,103.43,102.43,102.88,620000,102.88
22-Jan-35,103.35,103.64,102.60,102.77,590000,102.77
21-Jan-35,102.96,103.93,102.57,103.35,690000,103.35
18-Jan-35,101.92,102.63,101.58,102.36,690000,102.36
17-Jan-35,101.54,102.30,101.04,101.92,740000,101.92
16-Jan-35,100.49,101.95,100.40,101.54,670000,101.54
15-Jan-35,102.76,103.20,99.54,100.49,1370000,100.49
14-Jan-35,102.39,103.37,102.39,102.76,550000,102.76
11-Jan-35,104.87,105.49,102.50,103.35,1380000,103.35
10-Jan-35,105.05,105.65,104.41,104.87,780000,104.87
9-Jan-35,105.03,105.68,104.28,105.05,900000,105.05
8-Jan-35,105.88,106.22,104.56,105.03,1190000,105.03
7-Jan-35,105.56,106.71,105.24,105.88,1290000,105.88
4-Jan-35,105.14,105.43,104.18,104.69,970000,104.69
3-Jan-35,104.51,105.63,104.12,105.14,1070000,105.14
2-Jan-35,104.04,104.93,103.05,104.51,880000,104.51
31-Dec-34,103.90,104.46,103.36,104.04,1020000,104.04
28-Dec-34,100.57,103.29,100.57,103.15,1280000,103.15
27-Dec-34,100.35,101.41,99.58,100.26,1630000,100.26
26-Dec-34,100.69,101.32,100.05,100.35,1050000,100.35
24-Dec-34,99.73,101.00,99.52,100.69,810000,100.69
21-Dec-34,99.59,100.38,98.99,99.90,920000,99.90
20-Dec-34,99.78,100.01,98.93,99.59,880000,99.59
19-Dec-34,100.88,100.88,99.40,99.78,980000,99.78
18-Dec-34,100.92,101.37,100.41,101.00,820000,101.00
17-Dec-34,100.84,101.66,100.45,100.92,900000,100.92
14-Dec-34,100.68,101.30,100.34,100.69,940000,100.69
13-Dec-34,100.97,102.02,100.39,100.68,1000000,100.68
12-Dec-34,100.81,101.62,100.52,100.97,790000,100.97
11-Dec-34,102.76,103.58,100.50,100.81,1280000,100.81
10-Dec-34,102.83,103.52,102.18,102.76,850000,102.76
7-Dec-34,103.47,103.90,102.75,103.16,1020000,103.16
6-Dec-34,103.42,104.23,102.91,103.47,1420000,103.47
5-Dec-34,102.69,104.08,102.69,103.42,1640000,103.42
4-Dec-34,101.92,102.93,101.59,102.57,950000,102.57
3-Dec-34,102.77,102.77,101.74,101.92,750000,101.92
30-Nov-34,102.75,103.36,101.94,102.94,800000,102.94
28-Nov-34,102.38,103.47,101.90,102.75,1160000,102.75
27-Nov-34,103.08,103.12,101.80,102.38,1010000,102.38
26-Nov-34,102.40,103.51,102.16,103.08,1410000,103.08
23-Nov-34,100.17,101.99,100.17,101.62,1130000,101.62
22-Nov-34,99.47,100.48,98.93,99.93,770000,99.93
21-Nov-34,99.90,100.43,98.95,99.47,810000,99.47
20-Nov-34,99.89,100.14,98.96,99.90,870000,99.90
19-Nov-34,99.45,100.68,99.24,99.89,980000,99.89
16-Nov-34,99.72,100.08,98.70,99.39,1030000,99.39
15-Nov-34,99.42,100.80,99.34,99.72,1540000,99.72
14-Nov-34,99.19,99.81,98.49,99.42,960000,99.42
13-Nov-34,99.21,99.98,98.49,99.19,1130000,99.19
9-Nov-34,97.26,99.34,96.97,99.02,1230000,99.02
8-Nov-34,97.55,98.31,96.83,97.26,840000,97.26
7-Nov-34,96.06,97.81,95.31,97.55,1110000,97.55
5-Nov-34,94.95,96.17,94.83,96.06,760000,96.06
2-Nov-34,93.83,94.94,93.83,94.42,650000,94.42
1-Nov-34,93.36,93.98,92.79,93.46,540000,93.46
31-Oct-34,93.05,94.04,92.90,93.36,420000,93.36
30-Oct-34,92.59,93.46,92.59,93.05,430000,93.05
29-Oct-34,92.86,93.60,92.37,92.53,430000,92.53
26-Oct-34,93.86,93.86,92.20,93.01,870000,93.01
25-Oct-34,95.60,96.15,94.05,94.19,1030000,94.19
24-Oct-34,94.65,95.71,93.96,95.60,770000,95.60
23-Oct-34,94.78,95.17,94.19,94.65,540000,94.65
22-Oct-34,95.02,95.79,94.65,94.78,570000,94.78
19-Oct-34,95.33,95.33,94.39,94.90,530000,94.90
18-Oct-34,95.29,96.03,94.63,95.34,660000,95.34
17-Oct-34,95.25,96.36,94.83,95.29,660000,95.29
16-Oct-34,94.16,95.81,94.15,95.25,680000,95.25
15-Oct-34,94.90,95.37,94.01,94.16,510000,94.16
11-Oct-34,93.94,96.04,93.94,95.50,1400000,95.50
10-Oct-34,91.78,94.01,91.78,93.75,990000,93.75
9-Oct-34,92.50,93.03,91.31,91.71,770000,91.71
8-Oct-34,92.85,93.21,92.16,92.50,450000,92.50
5-Oct-34,91.74,93.58,91.74,92.96,870000,92.96
4-Oct-34,91.04,91.44,89.84,91.01,610000,91.01
3-Oct-34,90.88,91.82,90.66,91.04,410000,91.04
2-Oct-34,90.41,91.44,90.30,90.88,370000,90.88
1-Oct-34,92.17,92.17,90.14,90.41,620000,90.41
28-Sep-34,93.40,93.52,92.24,92.49,510000,92.49
27-Sep-34,92.44,94.02,92.23,93.40,800000,93.40
26-Sep-34,92.72,93.12,92.05,92.44,800000,92.44
25-Sep-34,90.45,92.79,89.91,92.72,840000,92.72
24-Sep-34,91.08,91.50,89.97,90.45,510000,90.45
21-Sep-34,89.65,91.34,89.65,91.10,710000,91.10
20-Sep-34,89.34,89.93,88.76,89.35,490000,89.35
19-Sep-34,87.91,89.58,87.91,89.34,560000,89.34
18-Sep-34,86.69,87.84,86.57,87.37,530000,87.37
17-Sep-34,87.34,87.41,85.72,86.69,650000,86.69
14-Sep-34,89.25,89.25,86.64,86.83,840000,86.83
13-Sep-34,89.62,90.45,89.12,89.44,420000,89.44
12-Sep-34,89.25,90.14,89.14,89.62,400000,89.62
11-Sep-34,89.27,89.75,88.42,89.25,630000,89.25
10-Sep-34,90.83,91.32,89.04,89.27,700000,89.27
7-Sep-34,91.82,92.52,90.50,90.99,690000,90.99
6-Sep-34,93.65,94.05,91.67,91.82,600000,91.82
5-Sep-34,92.64,93.96,92.64,93.65,480000,93.65
4-Sep-34,92.59,92.59,91.74,92.30,310000,92.30
31-Aug-34,92.76,93.05,92.05,92.86,400000,92.86
30-Aug-34,93.59,93.59,92.01,92.76,650000,92.76
29-Aug-34,94.19,95.59,93.64,93.69,760000,93.69
28-Aug-34,94.46,94.48,93.55,94.19,400000,94.19
27-Aug-34,95.31,95.31,94.25,94.46,530000,94.46
24-Aug-34,94.05,95.55,93.85,95.48,750000,95.48
23-Aug-34,94.32,94.97,93.64,94.05,750000,94.05
22-Aug-34,92.68,94.95,92.68,94.32,1300000,94.32
21-Aug-34,90.87,92.70,90.87,92.57,580000,92.57
20-Aug-34,90.86,91.02,90.08,90.44,280000,90.44
17-Aug-34,91.69,92.25,91.00,91.12,480000,91.12
16-Aug-34,91.08,92.51,91.08,91.69,610000,91.69
15-Aug-34,91.12,91.70,90.66,91.00,580000,91.00
14-Aug-34,91.80,91.98,90.82,91.12,530000,91.12
13-Aug-34,89.79,92.56,89.69,91.80,810000,91.80
10-Aug-34,91.34,91.47,89.39,89.66,770000,89.66
9-Aug-34,88.97,91.80,87.19,91.34,1420000,91.34
8-Aug-34,87.47,89.28,87.16,88.97,690000,88.97
7-Aug-34,88.11,89.10,86.70,87.47,610000,87.47
6-Aug-34,88.43,88.51,86.32,88.11,780000,88.11
3-Aug-34,90.87,91.08,89.82,90.14,470000,90.14
2-Aug-34,90.57,91.12,89.75,90.87,560000,90.87
1-Aug-34,88.55,90.96,88.55,90.57,780000,90.57
31-Jul-34,88.17,88.51,87.17,88.05,360000,88.05
30-Jul-34,88.72,88.96,86.90,88.17,810000,88.17
27-Jul-34,86.64,88.86,86.64,87.84,2210000,87.84
26-Jul-34,91.32,91.32,84.58,85.51,3340000,85.51
25-Jul-34,91.01,92.08,90.09,91.57,1350000,91.57
24-Jul-34,91.98,92.91,90.63,91.01,1600000,91.01
23-Jul-34,94.62,95.17,91.96,91.98,1880000,91.98
20-Jul-34,97.20,97.20,94.43,94.74,1240000,94.74
19-Jul-34,98.26,98.70,96.92,97.24,610000,97.24
18-Jul-34,97.18,98.45,97.18,98.26,490000,98.26
17-Jul-34,97.04,97.75,96.50,96.79,620000,96.79
16-Jul-34,98.51,98.51,96.91,97.04,590000,97.04
13-Jul-34,98.32,99.08,97.66,98.82,530000,98.82
12-Jul-34,98.67,99.01,97.93,98.32,470000,98.32
11-Jul-34,98.12,99.35,98.12,98.67,650000,98.67
10-Jul-34,97.04,98.63,97.02,98.07,650000,98.07
9-Jul-34,97.15,97.54,96.54,97.04,320000,97.04
6-Jul-34,96.56,97.80,96.56,97.32,460000,97.32
5-Jul-34,95.19,96.92,95.19,96.44,440000,96.44
3-Jul-34,94.80,95.13,94.25,94.77,400000,94.77
2-Jul-34,95.71,95.71,94.59,94.80,410000,94.80
29-Jun-34,96.84,96.84,95.59,95.75,440000,95.75
28-Jun-34,96.94,97.88,96.18,97.14,640000,97.14
27-Jun-34,97.33,98.31,96.74,96.94,630000,96.94
26-Jun-34,95.79,97.53,95.46,97.33,620000,97.33
25-Jun-34,96.59,97.03,95.49,95.79,490000,95.79
22-Jun-34,97.50,97.87,95.48,95.93,930000,95.93
21-Jun-34,98.25,98.62,97.39,97.50,530000,97.50
20-Jun-34,99.02,99.10,97.94,98.25,550000,98.25
19-Jun-34,100.42,101.11,98.75,99.02,850000,99.02
18-Jun-34,99.85,100.70,99.32,100.42,610000,100.42
15-Jun-34,97.23,99.29,97.23,98.70,730000,98.70
14-Jun-34,98.49,98.49,96.92,97.15,630000,97.15
13-Jun-34,98.78,99.92,98.32,98.75,880000,98.75
12-Jun-34,97.82,99.60,97.77,98.78,950000,98.78
11-Jun-34,98.70,98.70,97.40,97.82,750000,97.82
8-Jun-34,94.82,98.55,94.82,98.44,1610000,98.44
7-Jun-34,94.77,95.24,94.04,94.72,470000,94.72
6-Jun-34,94.66,95.68,94.27,94.77,670000,94.77
5-Jun-34,92.74,94.94,92.74,94.66,740000,94.66
4-Jun-34,91.84,93.04,91.84,92.73,360000,92.73
1-Jun-34,93.71,93.71,91.70,91.79,630000,91.79
31-May-34,94.78,94.78,93.71,94.00,440000,94.00
29-May-34,95.56,95.85,94.85,95.32,380000,95.32
28-May-34,95.32,96.33,95.32,95.56,620000,95.56
25-May-34,93.37,94.96,93.25,94.50,540000,94.50
24-May-34,92.86,94.08,92.57,93.37,500000,93.37
23-May-34,93.61,93.74,92.23,92.86,660000,92.86
22-May-34,95.76,96.29,93.26,93.61,830000,93.61
21-May-34,95.13,95.96,94.81,95.76,380000,95.76
18-May-34,95.98,96.57,94.62,95.17,910000,95.17
17-May-34,92.73,96.17,92.63,95.98,1290000,95.98
16-May-34,92.84,93.83,91.95,92.73,720000,92.73
15-May-34,91.81,93.65,91.47,92.84,890000,92.84
14-May-34,92.22,92.95,89.10,91.81,1680000,91.81
11-May-34,93.91,95.19,92.99,93.18,1000000,93.18
10-May-34,95.59,95.59,92.16,93.91,2130000,93.91
9-May-34,97.16,97.81,95.38,95.71,1030000,95.71
8-May-34,95.51,97.73,94.47,97.16,1860000,97.16
7-May-34,98.20,98.71,94.30,95.51,2360000,95.51
4-May-34,99.02,100.66,99.02,99.29,840000,99.29
3-May-34,98.82,100.06,98.36,98.94,1110000,98.94
2-May-34,100.62,101.36,98.47,98.82,1340000,98.82
1-May-34,100.49,101.20,99.55,100.62,1340000,100.62
30-Apr-34,102.72,102.72,100.31,100.49,1490000,100.49
27-Apr-34,103.56,104.30,103.12,103.65,840000,103.65
26-Apr-34,105.05,105.51,102.95,103.56,1640000,103.56
25-Apr-34,105.31,105.55,104.53,105.05,960000,105.05
24-Apr-34,105.92,106.19,104.70,105.31,1270000,105.31
23-Apr-34,106.34,106.73,105.31,105.92,1110000,105.92
20-Apr-34,105.52,107.00,105.08,106.55,1890000,106.55
19-Apr-34,105.45,106.18,104.34,105.52,1330000,105.52
18-Apr-34,104.58,106.26,104.58,105.45,1540000,105.45
17-Apr-34,103.57,104.82,103.34,104.46,940000,104.46
16-Apr-34,105.04,105.31,102.88,103.57,1290000,103.57
13-Apr-34,104.80,105.72,104.42,104.98,1180000,104.98
12-Apr-34,105.16,105.82,104.30,104.80,1330000,104.80
11-Apr-34,105.05,106.23,104.64,105.16,1550000,105.16
10-Apr-34,103.95,105.51,103.95,105.05,1410000,105.05
9-Apr-34,103.60,104.07,102.92,103.54,850000,103.54
6-Apr-34,103.37,104.30,102.86,103.97,1010000,103.97
5-Apr-34,103.19,104.09,102.47,103.37,1420000,103.37
4-Apr-34,102.74,103.91,102.21,103.19,1560000,103.19
3-Apr-34,101.96,103.00,101.18,102.74,1340000,102.74
2-Apr-34,101.85,102.82,101.41,101.96,1370000,101.96
29-Mar-34,99.18,100.83,99.18,100.31,1020000,100.31
28-Mar-34,98.76,99.84,98.60,99.02,840000,99.02
27-Mar-34,99.32,99.32,97.41,98.76,1590000,98.76
26-Mar-34,100.92,102.67,100.70,100.95,1280000,100.95
23-Mar-34,100.53,100.53,99.47,99.80,760000,99.80
22-Mar-34,99.33,100.94,98.87,100.54,1030000,100.54
21-Mar-34,100.73,100.73,98.45,99.33,1070000,99.33
20-Mar-34,99.68,101.82,98.75,101.01,1540000,101.01
19-Mar-34,101.04,101.04,98.99,99.68,1510000,99.68
16-Mar-34,102.21,103.26,101.46,102.72,1170000,102.72
15-Mar-34,103.54,103.73,101.43,102.21,1340000,102.21
14-Mar-34,104.00,104.69,103.31,103.54,1360000,103.54
13-Mar-34,104.23,104.89,103.54,104.00,1280000,104.00
12-Mar-34,102.77,104.61,102.66,104.23,1260000,104.23
9-Mar-34,103.21,103.91,102.13,102.44,1370000,102.44
8-Mar-34,101.59,103.44,100.78,103.21,1700000,103.21
7-Mar-34,103.84,104.59,101.12,101.59,1730000,101.59
6-Mar-34,104.94,104.94,103.40,103.84,810000,103.84
5-Mar-34,105.56,105.89,103.79,105.02,950000,105.02
2-Mar-34,103.74,105.99,103.74,105.79,1480000,105.79
1-Mar-34,103.46,103.81,101.93,103.18,1240000,103.18
28-Feb-34,103.67,105.37,103.09,103.46,1320000,103.46
27-Feb-34,103.12,104.55,102.63,103.67,1270000,103.67
26-Feb-34,104.49,104.49,102.21,103.12,2190000,103.12
23-Feb-34,108.50,109.36,105.72,106.14,2290000,106.14
21-Feb-34,108.14,109.39,107.55,108.50,1900000,108.50
20-Feb-34,107.53,108.68,107.24,108.14,1220000,108.14
19-Feb-34,109.07,109.57,107.04,107.53,2350000,107.53
16-Feb-34,108.30,109.96,107.60,108.61,2770000,108.61
15-Feb-34,106.92,109.04,106.92,108.30,2980000,108.30
14-Feb-34,106.10,107.21,104.64,106.78,1940000,106.78
13-Feb-34,105.47,107.35,104.78,106.10,2060000,106.10
9-Feb-34,108.45,108.76,104.29,106.09,3340000,106.09
8-Feb-34,107.95,109.09,106.05,108.45,3200000,108.45
7-Feb-34,110.20,110.20,106.53,107.95,4500000,107.95
6-Feb-34,110.74,111.25,108.88,110.24,4330000,110.24
5-Feb-34,109.50,111.93,109.50,110.74,4940000,110.74
2-Feb-34,108.95,109.69,107.67,108.31,2870000,108.31
1-Feb-34,107.94,110.35,107.94,108.95,4710000,108.95
31-Jan-34,108.99,109.17,106.81,107.22,3110000,107.22
30-Jan-34,107.91,110.06,107.91,108.99,4240000,108.99
29-Jan-34,106.11,108.42,106.11,107.90,2780000,107.90
26-Jan-34,106.85,107.93,105.85,106.38,2510000,106.38
25-Jan-34,107.02,107.52,105.44,106.85,2270000,106.85
24-Jan-34,106.62,108.20,106.26,107.02,3370000,107.02
23-Jan-34,105.09,107.00,104.47,106.62,2380000,106.62
22-Jan-34,105.52,106.92,104.34,105.09,2660000,105.09
19-Jan-34,103.46,106.19,103.46,105.60,3540000,105.60
18-Jan-34,103.50,104.48,102.50,103.30,2130000,103.30
17-Jan-34,103.40,104.87,102.38,103.50,2850000,103.50
16-Jan-34,103.19,104.60,102.66,103.40,3440000,103.40
15-Jan-34,99.50,103.48,99.50,103.19,3740000,103.19
12-Jan-34,99.38,99.98,98.24,98.73,1600000,98.73
11-Jan-34,99.77,100.49,98.77,99.38,1700000,99.38
10-Jan-34,97.78,99.99,97.78,99.77,1420000,99.77
9-Jan-34,97.09,98.53,97.09,97.57,870000,97.57
8-Jan-34,96.94,97.93,96.26,96.73,720000,96.73
5-Jan-34,98.78,99.39,96.97,97.23,1060000,97.23
4-Jan-34,99.09,99.13,96.48,98.78,1190000,98.78
3-Jan-34,100.36,100.83,97.75,99.09,1380000,99.09
2-Jan-34,99.90,101.94,99.61,100.36,1270000,100.36
29-Dec-33,99.29,99.73,97.85,98.67,1130000,98.67
28-Dec-33,97.16,100.04,97.16,99.29,1480000,99.29
27-Dec-33,96.30,98.21,95.16,96.80,3080000,96.80
26-Dec-33,97.76,97.76,95.56,96.30,1300000,96.30
22-Dec-33,95.93,99.90,95.93,98.87,2420000,98.87
21-Dec-33,95.28,96.16,94.78,95.50,1020000,95.50
20-Dec-33,97.25,97.96,93.70,95.28,2160000,95.28
19-Dec-33,97.20,97.99,96.30,97.25,1030000,97.25
18-Dec-33,98.06,98.42,95.77,97.20,1340000,97.20
15-Dec-33,101.44,101.67,99.44,99.95,1170000,99.95
14-Dec-33,100.69,102.92,100.58,101.44,1560000,101.44
13-Dec-33,101.64,101.98,99.94,100.69,1330000,100.69
12-Dec-33,101.94,103.03,101.06,101.64,1650000,101.64
11-Dec-33,102.92,103.97,101.63,101.94,2450000,101.94
8-Dec-33,102.04,102.47,100.30,101.04,1330000,101.04
7-Dec-33,101.28,103.01,101.07,102.04,1680000,102.04
6-Dec-33,101.99,102.72,100.70,101.28,1440000,101.28
5-Dec-33,99.20,102.44,99.20,101.99,2020000,101.99
4-Dec-33,99.07,99.41,98.19,98.89,670000,98.89
1-Dec-33,98.41,100.08,98.41,98.89,810000,98.89
29-Nov-33,96.57,98.51,96.57,98.14,750000,98.14
28-Nov-33,95.77,97.79,95.59,96.23,1010000,96.23
27-Nov-33,99.28,99.45,95.32,95.77,1560000,95.77
24-Nov-33,98.59,100.81,98.09,99.52,1420000,99.52
23-Nov-33,100.07,100.29,97.20,98.59,1370000,98.59
22-Nov-33,100.29,101.61,98.80,100.07,1570000,100.07
21-Nov-33,101.28,101.94,99.67,100.29,1800000,100.29
20-Nov-33,98.67,101.83,98.52,101.28,1900000,101.28
17-Nov-33,99.01,100.59,97.54,98.09,2320000,98.09
16-Nov-33,94.36,99.34,94.12,99.01,2580000,99.01
15-Nov-33,95.50,96.35,93.27,94.36,1350000,94.36
14-Nov-33,95.98,98.26,94.73,95.50,2170000,95.50
13-Nov-33,96.10,97.15,95.25,95.98,1090000,95.98
10-Nov-33,96.40,97.21,94.60,95.06,1370000,95.06
9-Nov-33,95.54,98.34,95.46,96.40,2900000,96.40
8-Nov-33,92.50,96.05,91.82,95.54,1800000,95.54
6-Nov-33,93.09,93.14,91.67,92.50,690000,92.50
3-Nov-33,90.54,93.92,89.96,93.60,1500000,93.60
2-Nov-33,89.62,91.38,89.17,90.54,1120000,90.54
1-Nov-33,88.16,89.92,86.83,89.62,1140000,89.62
31-Oct-33,88.43,89.44,86.50,88.16,1130000,88.16
30-Oct-33,92.01,93.99,88.05,88.43,1470000,88.43
27-Oct-33,92.02,94.11,90.83,93.22,1110000,93.22
26-Oct-33,93.54,93.95,91.29,92.02,1220000,92.02
25-Oct-33,91.35,95.23,91.23,93.54,2880000,93.54
24-Oct-33,88.13,91.67,87.10,91.35,2110000,91.35
23-Oct-33,86.25,90.54,86.25,88.13,2130000,88.13
20-Oct-33,84.38,88.41,83.57,86.63,2700000,86.63
19-Oct-33,88.62,88.62,84.26,84.38,2900000,84.38
18-Oct-33,92.67,92.72,88.47,88.95,1730000,88.95
17-Oct-33,90.49,93.47,88.69,92.67,2480000,92.67
16-Oct-33,94.93,94.93,89.35,90.49,2670000,90.49
13-Oct-33,98.77,98.77,95.14,95.36,1270000,95.36
